run_id,variant,model,prompt_strategy,tier,tier_order,database,question,gold_sql,generated_sql,outcome,correct,executed,silent_failure,error_type,confidence,confidence_bucket,gold_rows,returned_rows,tokens,cost_usd,latency_ms
493,V3,Llama 3.1 70B,zero-shot,simple,1,hr_1,Which job titles correspond to jobs with salaries over 9000?,SELECT job_title FROM jobs WHERE min_salary > 9000,SELECT JOB_TITLE FROM jobs WHERE MAX_SALARY > 9000,Silent failure,0,1,1,wrong_filter,1.0,0.9 to 1.0,3,10,840,0.000502,301
494,V3,Llama 3.1 70B,zero-shot,simple,1,hr_1,What are the department ids for which more than 10 employees had a commission?,SELECT department_id FROM employees GROUP BY department_id HAVING COUNT(commission_pct) > 10,SELECT DEPARTMENT_ID FROM employees WHERE COMMISSION_PCT IS NOT NULL GROUP BY DEPARTMENT_ID HAVING COUNT(EMPLOYEE_ID) > 10,Correct,1,1,0,none,1.0,0.9 to 1.0,2,2,861,0.000518,4471
495,V4,Llama 3.1 70B,few-shot,simple,1,hr_1,What are the department ids for which more than 10 employees had a commission?,SELECT department_id FROM employees GROUP BY department_id HAVING COUNT(commission_pct) > 10,SELECT DEPARTMENT_ID FROM employees WHERE COMMISSION_PCT IS NOT NULL GROUP BY DEPARTMENT_ID HAVING COUNT(EMPLOYEE_ID) > 10,Correct,1,1,0,none,0.9,0.9 to 1.0,2,2,1489,0.000888,354
496,V4,Llama 3.1 70B,few-shot,simple,1,hr_1,Which job titles correspond to jobs with salaries over 9000?,SELECT job_title FROM jobs WHERE min_salary > 9000,SELECT JOB_TITLE FROM jobs WHERE MAX_SALARY > 9000,Silent failure,0,1,1,wrong_filter,0.95,0.9 to 1.0,3,10,1470,0.000873,7505
497,V1,Llama 3.1 8B,zero-shot,simple,1,icfp_1,"What is the first name of the author with last name ""Ueno""?","SELECT fname FROM authors WHERE lname = ""Ueno""",SELECT fname FROM Authors WHERE lname = 'Ueno',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,324,0.000017,3368
498,V2,Llama 3.1 8B,few-shot,simple,1,icfp_1,"What is the first name of the author with last name ""Ueno""?","SELECT fname FROM authors WHERE lname = ""Ueno""",SELECT fname FROM Authors WHERE lname = 'Ueno',Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,954,0.000048,10291
499,V3,Llama 3.1 70B,zero-shot,simple,1,icfp_1,"What is the first name of the author with last name ""Ueno""?","SELECT fname FROM authors WHERE lname = ""Ueno""",SELECT fname FROM Authors WHERE lname = 'Ueno',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,322,0.000195,1624
500,V4,Llama 3.1 70B,few-shot,simple,1,icfp_1,"What is the first name of the author with last name ""Ueno""?","SELECT fname FROM authors WHERE lname = ""Ueno""",SELECT fname FROM Authors WHERE lname = 'Ueno',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,954,0.000568,4447
501,V1,Llama 3.1 8B,zero-shot,simple,1,inn_1,Find the name of rooms whose base price is between 120 and 150.,SELECT roomname FROM rooms WHERE baseprice BETWEEN 120 AND 150,SELECT roomName FROM Rooms WHERE basePrice BETWEEN 120 AND 150,Correct,1,1,0,none,1.0,0.9 to 1.0,4,4,317,0.000017,135
502,V2,Llama 3.1 8B,few-shot,simple,1,inn_1,Find the name of rooms whose base price is between 120 and 150.,SELECT roomname FROM rooms WHERE baseprice BETWEEN 120 AND 150,SELECT roomName FROM Rooms WHERE basePrice BETWEEN 120 AND 150,Correct,1,1,0,none,0.95,0.9 to 1.0,4,4,947,0.000048,9470
503,V3,Llama 3.1 70B,zero-shot,simple,1,inn_1,Find the name of rooms whose base price is between 120 and 150.,SELECT roomname FROM rooms WHERE baseprice BETWEEN 120 AND 150,SELECT roomName FROM Rooms WHERE basePrice BETWEEN 120 AND 150,Correct,1,1,0,none,1.0,0.9 to 1.0,4,4,317,0.000193,561
504,V4,Llama 3.1 70B,few-shot,simple,1,inn_1,Find the name of rooms whose base price is between 120 and 150.,SELECT roomname FROM rooms WHERE baseprice BETWEEN 120 AND 150,SELECT roomName FROM Rooms WHERE basePrice BETWEEN 120 AND 150,Correct,1,1,0,none,0.95,0.9 to 1.0,4,4,947,0.000565,4428
505,V1,Llama 3.1 8B,zero-shot,simple,1,insurance_fnol,"What are the phone numbers of customers using the policy with the code ""Life Insurance""?","SELECT customer_phone FROM available_policies WHERE policy_type_code = ""Life Insurance""",SELECT AP.Customer_Phone FROM Available_Policies AP JOIN Customers_Policies CP ON AP.Policy_ID = CP.Policy_ID JOIN Customers C ON CP.Customer_ID = C.Customer_ID WHERE AP.policy_type_code = 'Life Insurance',Silent failure,0,1,1,wrong_join,1.0,0.9 to 1.0,4,1,541,0.000029,281
506,V2,Llama 3.1 8B,few-shot,simple,1,insurance_fnol,"What are the phone numbers of customers using the policy with the code ""Life Insurance""?","SELECT customer_phone FROM available_policies WHERE policy_type_code = ""Life Insurance""",SELECT T1.Customer_Phone FROM Available_Policies AS T1 JOIN Customers_Policies AS T2 ON T1.Policy_ID = T2.Policy_ID JOIN Customers AS T3 ON T2.Customer_ID = T3.Customer_ID WHERE T1.policy_type_code = 'Life Insurance',Silent failure,0,1,1,wrong_join,0.95,0.9 to 1.0,4,1,1181,0.000061,12544
507,V3,Llama 3.1 70B,zero-shot,simple,1,insurance_fnol,"What are the phone numbers of customers using the policy with the code ""Life Insurance""?","SELECT customer_phone FROM available_policies WHERE policy_type_code = ""Life Insurance""",SELECT Customer_Phone FROM Available_Policies WHERE policy_type_code = 'Life Insurance',Correct,1,1,0,none,1.0,0.9 to 1.0,4,4,510,0.000307,350
508,V4,Llama 3.1 70B,few-shot,simple,1,insurance_fnol,"What are the phone numbers of customers using the policy with the code ""Life Insurance""?","SELECT customer_phone FROM available_policies WHERE policy_type_code = ""Life Insurance""",SELECT T1.Customer_Phone FROM Available_Policies AS T1 JOIN Customers_Policies AS T2 ON T1.Policy_ID = T2.Policy_ID JOIN Customers AS T3 ON T2.Customer_ID = T3.Customer_ID WHERE T1.policy_type_code = 'Life Insurance',Silent failure,0,1,1,wrong_join,0.9,0.9 to 1.0,4,1,1187,0.000716,5657
509,V1,Llama 3.1 8B,zero-shot,simple,1,loan_1,Find the average number of customers cross all banks.,SELECT avg(no_of_customers) FROM bank,SELECT AVG(no_of_customers) FROM bank,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,301,0.000016,3262
510,V1,Llama 3.1 8B,zero-shot,simple,1,loan_1,What are the names of the different banks that have provided loans?,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id = T2.branch_id,SELECT DISTINCT bname FROM bank WHERE branch_ID IN (SELECT branch_ID FROM loan),Correct,1,1,0,none,1.0,0.9 to 1.0,3,3,313,0.000017,3214
511,V2,Llama 3.1 8B,few-shot,simple,1,loan_1,What are the names of the different banks that have provided loans?,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id = T2.branch_id,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_ID = T2.branch_ID,Correct,1,1,0,none,0.95,0.9 to 1.0,3,3,953,0.000049,9383
512,V2,Llama 3.1 8B,few-shot,simple,1,loan_1,Find the average number of customers cross all banks.,SELECT avg(no_of_customers) FROM bank,SELECT AVG(no_of_customers) FROM bank,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,933,0.000047,9276
513,V3,Llama 3.1 70B,zero-shot,simple,1,loan_1,Find the average number of customers cross all banks.,SELECT avg(no_of_customers) FROM bank,SELECT AVG(no_of_customers) FROM bank,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,301,0.000182,1492
514,V3,Llama 3.1 70B,zero-shot,simple,1,loan_1,What are the names of the different banks that have provided loans?,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id = T2.branch_id,SELECT DISTINCT T1.bname FROM bank T1 JOIN loan T2 ON T1.branch_ID = T2.branch_ID,Correct,1,1,0,none,1.0,0.9 to 1.0,3,3,322,0.000198,1289
515,V4,Llama 3.1 70B,few-shot,simple,1,loan_1,What are the names of the different banks that have provided loans?,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_id = T2.branch_id,SELECT DISTINCT T1.bname FROM bank AS T1 JOIN loan AS T2 ON T1.branch_ID = T2.branch_ID,Correct,1,1,0,none,0.9,0.9 to 1.0,3,3,953,0.000570,1497
516,V4,Llama 3.1 70B,few-shot,simple,1,loan_1,Find the average number of customers cross all banks.,SELECT avg(no_of_customers) FROM bank,SELECT AVG(no_of_customers) FROM bank,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,933,0.000555,239
517,V1,Llama 3.1 8B,zero-shot,simple,1,manufactory_1,Select the names of all the products in the store.,SELECT Name FROM Products,SELECT Name FROM Products,Correct,1,1,0,none,1.0,0.9 to 1.0,11,11,244,0.000013,2245
518,V2,Llama 3.1 8B,few-shot,simple,1,manufactory_1,Select the names of all the products in the store.,SELECT Name FROM Products,SELECT Name FROM Products,Correct,1,1,0,none,0.95,0.9 to 1.0,11,11,876,0.000044,9468
519,V3,Llama 3.1 70B,zero-shot,simple,1,manufactory_1,Select the names of all the products in the store.,SELECT Name FROM Products,SELECT Name FROM Products,Correct,1,1,0,none,1.0,0.9 to 1.0,11,11,244,0.000148,322
520,V4,Llama 3.1 70B,few-shot,simple,1,manufactory_1,Select the names of all the products in the store.,SELECT Name FROM Products,SELECT Name FROM Products,Correct,1,1,0,none,1.0,0.9 to 1.0,11,11,876,0.000521,268
521,V1,Llama 3.1 8B,zero-shot,simple,1,mountain_photos,How many camera lenses have a focal length longer than 15 mm?,SELECT count(*) FROM camera_lens WHERE focal_length_mm > 15,SELECT COUNT(*) FROM camera_lens WHERE focal_length_mm > 15,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,316,0.000017,3209
522,V2,Llama 3.1 8B,few-shot,simple,1,mountain_photos,How many camera lenses have a focal length longer than 15 mm?,SELECT count(*) FROM camera_lens WHERE focal_length_mm > 15,SELECT COUNT(*) FROM camera_lens WHERE focal_length_mm > 15,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,946,0.000048,8258
523,V3,Llama 3.1 70B,zero-shot,simple,1,mountain_photos,How many camera lenses have a focal length longer than 15 mm?,SELECT count(*) FROM camera_lens WHERE focal_length_mm > 15,SELECT COUNT(id) FROM camera_lens WHERE focal_length_mm > 15,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,317,0.000193,1513
524,V4,Llama 3.1 70B,few-shot,simple,1,mountain_photos,How many camera lenses have a focal length longer than 15 mm?,SELECT count(*) FROM camera_lens WHERE focal_length_mm > 15,SELECT COUNT(*) FROM camera_lens WHERE focal_length_mm > 15,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,946,0.000564,4356
525,V1,Llama 3.1 8B,zero-shot,simple,1,movie_1,What are the names of the directors who made exactly one movie?,SELECT director FROM Movie GROUP BY director HAVING count(*) = 1,"SELECT T1.director FROM Movie AS T1 JOIN ( SELECT director, COUNT(mID) as count FROM Movie GROUP BY director ) AS T2 ON T1.director = T2.director WHERE T2.count = 1",Silent failure,0,1,1,wrong_join,0.9,0.9 to 1.0,4,3,295,0.000017,2242
526,V2,Llama 3.1 8B,few-shot,simple,1,movie_1,What are the names of the directors who made exactly one movie?,SELECT director FROM Movie GROUP BY director HAVING count(*) = 1,"SELECT T1.director FROM Movie AS T1 JOIN (SELECT director, COUNT(mID) as count FROM Movie GROUP BY director) AS T2 ON T1.director = T2.director WHERE T2.count = 1",Silent failure,0,1,1,wrong_join,0.95,0.9 to 1.0,4,3,917,0.000048,8385
527,V3,Llama 3.1 70B,zero-shot,simple,1,movie_1,What are the names of the directors who made exactly one movie?,SELECT director FROM Movie GROUP BY director HAVING count(*) = 1,SELECT director FROM Movie GROUP BY director HAVING COUNT(mID) = 1,Correct,1,1,0,none,1.0,0.9 to 1.0,4,4,257,0.000158,330
528,V4,Llama 3.1 70B,few-shot,simple,1,movie_1,What are the names of the directors who made exactly one movie?,SELECT director FROM Movie GROUP BY director HAVING count(*) = 1,SELECT director FROM Movie GROUP BY director HAVING COUNT(title) = 1,Correct,1,1,0,none,0.9,0.9 to 1.0,4,4,885,0.000528,4702
529,V1,Llama 3.1 8B,zero-shot,simple,1,music_1,How many Bangladeshi artists are listed?,"SELECT count(*) FROM artist WHERE country = ""Bangladesh""",SELECT COUNT(*) FROM artist WHERE country = 'Bangladesh',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,461,0.000024,346
530,V2,Llama 3.1 8B,few-shot,simple,1,music_1,How many Bangladeshi artists are listed?,"SELECT count(*) FROM artist WHERE country = ""Bangladesh""",SELECT count(*) FROM artist WHERE country = 'Bangladesh',Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,1091,0.000055,6481
531,V3,Llama 3.1 70B,zero-shot,simple,1,music_1,How many Bangladeshi artists are listed?,"SELECT count(*) FROM artist WHERE country = ""Bangladesh""",SELECT COUNT(artist_name) FROM artist WHERE country = 'Bangladesh',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,463,0.000279,328
532,V4,Llama 3.1 70B,few-shot,simple,1,music_1,How many Bangladeshi artists are listed?,"SELECT count(*) FROM artist WHERE country = ""Bangladesh""",SELECT COUNT(artist_name) FROM artist WHERE country = 'Bangladesh',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,1093,0.000650,5774
533,V1,Llama 3.1 8B,zero-shot,simple,1,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,SELECT Name FROM conductor ORDER BY Age ASC,Correct,1,1,0,none,1.0,0.9 to 1.0,12,12,402,0.000021,4170
534,V2,Llama 3.1 8B,few-shot,simple,1,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,SELECT Name FROM conductor ORDER BY Age ASC,Correct,1,1,0,none,0.95,0.9 to 1.0,12,12,1032,0.000052,5246
535,V3,Llama 3.1 70B,zero-shot,simple,1,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,SELECT Name FROM conductor ORDER BY Age ASC,Correct,1,1,0,none,1.0,0.9 to 1.0,12,12,402,0.000242,613
536,V4,Llama 3.1 70B,few-shot,simple,1,orchestra,List the names of conductors in ascending order of age.,SELECT Name FROM conductor ORDER BY Age ASC,SELECT Name FROM conductor ORDER BY Age ASC,Correct,1,1,0,none,1.0,0.9 to 1.0,12,12,1032,0.000613,4451
537,V1,Llama 3.1 8B,zero-shot,simple,1,products_gen_characteristics,Count the number of colors.,SELECT count(*) FROM ref_colors,SELECT COUNT(*) FROM Ref_Colors,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,531,0.000027,5232
538,V1,Llama 3.1 8B,zero-shot,simple,1,products_gen_characteristics,"Which category does the product named ""flax"" belong to?","SELECT product_category_code FROM products WHERE product_name = ""flax""",SELECT T2.product_category_description FROM Products AS T1 INNER JOIN Ref_Product_Categories AS T2 ON T1.product_category_code = T2.product_category_code WHERE T1.product_name = 'flax',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,576,0.000031,5363
539,V2,Llama 3.1 8B,few-shot,simple,1,products_gen_characteristics,"Which category does the product named ""flax"" belong to?","SELECT product_category_code FROM products WHERE product_name = ""flax""",SELECT T2.product_category_description FROM Products AS T1 JOIN Ref_Product_Categories AS T2 ON T1.product_category_code = T2.product_category_code WHERE T1.product_name = 'flax',Correct,1,1,0,none,0.9,0.9 to 1.0,1,1,1203,0.000062,12529
540,V2,Llama 3.1 8B,few-shot,simple,1,products_gen_characteristics,Count the number of colors.,SELECT count(*) FROM ref_colors,SELECT COUNT(*) FROM Ref_Colors,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,1163,0.000059,11280
541,V3,Llama 3.1 70B,zero-shot,simple,1,products_gen_characteristics,"Which category does the product named ""flax"" belong to?","SELECT product_category_code FROM products WHERE product_name = ""flax""",SELECT T2.product_category_code FROM Products AS T1 INNER JOIN Ref_Product_Categories AS T2 ON T1.product_category_code = T2.product_category_code WHERE T1.product_name = 'flax',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,576,0.000352,3571
542,V3,Llama 3.1 70B,zero-shot,simple,1,products_gen_characteristics,Count the number of colors.,SELECT count(*) FROM ref_colors,SELECT COUNT(color_code) FROM Ref_Colors,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,533,0.000319,2441
543,V4,Llama 3.1 70B,few-shot,simple,1,products_gen_characteristics,Count the number of colors.,SELECT count(*) FROM ref_colors,SELECT COUNT(color_code) FROM Ref_Colors,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,1165,0.000692,207
544,V4,Llama 3.1 70B,few-shot,simple,1,products_gen_characteristics,"Which category does the product named ""flax"" belong to?","SELECT product_category_code FROM products WHERE product_name = ""flax""",SELECT T3.product_category_code FROM Products AS T1 JOIN Product_Characteristics AS T2 ON T1.product_id = T2.product_id JOIN Characteristics AS T3 ON T2.characteristic_id = T3.characteristic_id WHERE T1.product_name = 'flax',Loud error,0,0,0,schema_error,0.8,0.7 to 0.9,1,,1217,0.000732,5795
545,V1,Llama 3.1 8B,zero-shot,simple,1,program_share,What is the total share (in percent) of all the channels owned by CCTV?,SELECT sum(Share_in_percent) FROM channel WHERE OWNER = 'CCTV',SELECT SUM(T1.Share_in_percent) FROM channel AS T1 JOIN broadcast AS T2 ON T1.Channel_ID = T2.Channel_ID JOIN program AS T3 ON T2.Program_ID = T3.Program_ID WHERE T3.Owner = 'CCTV',Silent failure,0,1,1,wrong_join,0.9,0.9 to 1.0,1,1,425,0.000023,3340
546,V2,Llama 3.1 8B,few-shot,simple,1,program_share,What is the total share (in percent) of all the channels owned by CCTV?,SELECT sum(Share_in_percent) FROM channel WHERE OWNER = 'CCTV',SELECT SUM(T1.share_in_percent) FROM channel AS T1 JOIN broadcast AS T2 ON T1.channel_id = T2.channel_id JOIN program AS T3 ON T2.program_id = T3.program_id WHERE T3.owner = 'CCTV',Silent failure,0,1,1,wrong_join,0.95,0.9 to 1.0,1,1,1052,0.000055,14764
547,V3,Llama 3.1 70B,zero-shot,simple,1,program_share,What is the total share (in percent) of all the channels owned by CCTV?,SELECT sum(Share_in_percent) FROM channel WHERE OWNER = 'CCTV',SELECT SUM(Share_in_percent) FROM channel WHERE Owner = 'CCTV',Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,386,0.000234,2972
548,V4,Llama 3.1 70B,few-shot,simple,1,program_share,What is the total share (in percent) of all the channels owned by CCTV?,SELECT sum(Share_in_percent) FROM channel WHERE OWNER = 'CCTV',SELECT SUM(Share_in_percent) FROM channel WHERE Owner = 'CCTV',Correct,1,1,0,none,0.9,0.9 to 1.0,1,1,1016,0.000606,513
549,V1,Llama 3.1 8B,zero-shot,simple,1,protein_institute,How many buildings are there?,SELECT count(*) FROM building,SELECT COUNT(*) FROM building,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,360,0.000019,4154
550,V2,Llama 3.1 8B,few-shot,simple,1,protein_institute,How many buildings are there?,SELECT count(*) FROM building,SELECT COUNT(*) FROM building,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,992,0.000050,6599
551,V3,Llama 3.1 70B,zero-shot,simple,1,protein_institute,How many buildings are there?,SELECT count(*) FROM building,SELECT COUNT(building_id) FROM building,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,363,0.000219,1489
552,V4,Llama 3.1 70B,few-shot,simple,1,protein_institute,How many buildings are there?,SELECT count(*) FROM building,SELECT COUNT(*) FROM building,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,992,0.000589,225
553,V1,Llama 3.1 8B,zero-shot,simple,1,race_track,How many races are there?,SELECT count(*) FROM race,SELECT COUNT(Race_ID) FROM race,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,244,0.000013,2147
554,V2,Llama 3.1 8B,few-shot,simple,1,race_track,How many races are there?,SELECT count(*) FROM race,SELECT COUNT(*) FROM race,Correct,1,1,0,none,0.95,0.9 to 1.0,1,1,873,0.000044,8373
555,V3,Llama 3.1 70B,zero-shot,simple,1,race_track,How many races are there?,SELECT count(*) FROM race,SELECT COUNT(Race_ID) FROM race,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,244,0.000149,403
556,V4,Llama 3.1 70B,few-shot,simple,1,race_track,How many races are there?,SELECT count(*) FROM race,SELECT COUNT(Race_ID) FROM race,Correct,1,1,0,none,1.0,0.9 to 1.0,1,1,876,0.000521,3229
557,V1,Llama 3.1 8B,zero-shot,simple,1,railway,Show the distinct countries of managers.,SELECT DISTINCT Country FROM manager,SELECT DISTINCT Country FROM manager,Correct,1,1,0,none,1.0,0.9 to 1.0,4,4,383,0.000020,226
558,V2,Llama 3.1 8B,few-shot,simple,1,railway,Show the distinct countries of managers.,SELECT DISTINCT Country FROM manager,SELECT DISTINCT Country FROM manager,Correct,1,1,0,none,0.95,0.9 to 1.0,4,4,1015,0.000051,10360
